TRADE_DATE,510300,512890,513500,513100,588000,518880,511010
2021-10-15,4.587000,0.807000,1.355000,0.997000,1.418000,3.629000,121.280000
2021-10-18,4.529000,0.823000,1.355000,0.996000,1.405000,3.580000,120.902000
2021-10-19,4.576000,0.823000,1.364000,1.008000,1.420000,3.594000,120.890000
2021-10-20,4.562000,0.807000,1.368000,1.010000,1.424000,3.584000,120.930000
2021-10-21,4.584000,0.820000,1.368000,1.009000,1.415000,3.601000,121.108000
2021-10-22,4.617000,0.820000,1.374000,1.013000,1.423000,3.615000,120.963000
2021-10-25,4.634000,0.801000,1.374000,1.008000,1.434000,3.606000,120.990000
2021-10-26,4.617000,0.796000,1.383000,1.021000,1.429000,3.621000,121.083000
2021-10-27,4.551000,0.782000,1.382000,1.019000,1.412000,3.594000,121.119000
2021-10-28,4.530000,0.759000,1.377000,1.023000,1.412000,3.629000,121.099000
2021-10-29,4.562000,0.755000,1.379000,1.024000,1.450000,3.609000,121.196000
2021-11-01,4.546000,0.762000,1.396000,1.042000,1.459000,3.594000,121.287000
2021-11-02,4.494000,0.744000,1.393000,1.044000,1.460000,3.617000,121.388000
2021-11-03,4.474000,0.760000,1.403000,1.049000,1.454000,3.589000,121.486000
2021-11-04,4.521000,0.757000,1.410000,1.063000,1.466000,3.575000,121.442000
2021-11-05,4.504000,0.742000,1.416000,1.076000,1.453000,3.624000,121.570000
2021-11-08,4.500000,0.743000,1.418000,1.072000,1.454000,3.660000,121.683000
2021-11-09,4.498000,0.742000,1.417000,1.074000,1.476000,3.671000,121.575000
2021-11-10,4.473000,0.740000,1.411000,1.063000,1.475000,3.669000,121.738000
2021-11-11,4.553000,0.755000,1.408000,1.054000,1.493000,3.721000,121.703000
2021-11-12,4.551000,0.751000,1.407000,1.054000,1.497000,3.722000,121.565000
2021-11-15,4.545000,0.749000,1.416000,1.067000,1.486000,3.716000,121.659000
2021-11-16,4.541000,0.744000,1.412000,1.061000,1.475000,3.732000,121.707000
2021-11-17,4.540000,0.743000,1.422000,1.069000,1.491000,3.720000,121.709000
2021-11-18,4.496000,0.741000,1.417000,1.072000,1.479000,3.735000,121.791000
2021-11-19,4.551000,0.752000,1.426000,1.087000,1.501000,3.730000,121.718000
2021-11-22,4.564000,0.752000,1.424000,1.090000,1.533000,3.696000,121.766000
2021-11-23,4.567000,0.759000,1.411000,1.072000,1.532000,3.632000,121.768000
2021-11-24,4.578000,0.769000,1.416000,1.074000,1.527000,3.613000,121.859000
2021-11-25,4.559000,0.767000,1.426000,1.079000,1.524000,3.611000,121.930000
2021-11-26,4.517000,0.756000,1.404000,1.068000,1.515000,3.628000,122.184000
2021-11-29,4.510000,0.749000,1.403000,1.064000,1.531000,3.614000,122.021000
2021-11-30,4.492000,0.748000,1.395000,1.069000,1.530000,3.605000,122.039000
2021-12-01,4.505000,0.758000,1.389000,1.070000,1.511000,3.591000,121.980000
2021-12-02,4.515000,0.763000,1.370000,1.046000,1.483000,3.575000,121.914000
2021-12-03,4.560000,0.776000,1.379000,1.045000,1.499000,3.566000,121.740000
2021-12-06,4.555000,0.773000,1.375000,1.031000,1.462000,3.592000,121.991000
2021-12-07,4.583000,0.784000,1.392000,1.044000,1.447000,3.584000,121.934000
2021-12-08,4.655000,0.785000,1.413000,1.070000,1.468000,3.589000,121.965000
2021-12-09,4.739000,0.787000,1.413000,1.066000,1.489000,3.575000,121.920000
2021-12-10,4.724000,0.784000,1.407000,1.056000,1.499000,3.565000,121.999000
2021-12-13,4.737000,0.779000,1.423000,1.069000,1.495000,3.585000,121.995000
2021-12-14,4.706000,0.769000,1.406000,1.052000,1.493000,3.588000,122.192000
2021-12-15,4.660000,0.776000,1.399000,1.043000,1.475000,3.552000,122.203000
2021-12-16,4.687000,0.787000,1.428000,1.069000,1.478000,3.584000,122.164000
2021-12-17,4.614000,0.788000,1.404000,1.038000,1.452000,3.629000,122.340000
2021-12-20,4.539000,0.784000,1.381000,1.023000,1.421000,3.624000,122.316000
2021-12-21,4.560000,0.798000,1.389000,1.036000,1.431000,3.599000,122.265000
2021-12-22,4.563000,0.795000,1.400000,1.041000,1.428000,3.591000,122.339000
2021-12-23,4.601000,0.799000,1.415000,1.055000,1.430000,3.627000,122.369000
2021-12-24,4.578000,0.793000,1.423000,1.061000,1.415000,3.633000,122.360000
2021-12-27,4.582000,0.797000,1.426000,1.066000,1.411000,3.630000,122.471000
2021-12-28,4.608000,0.791000,1.441000,1.081000,1.422000,3.642000,122.531000
2021-12-29,4.541000,0.788000,1.444000,1.080000,1.410000,3.625000,122.562000
2021-12-30,4.577000,0.789000,1.444000,1.074000,1.430000,3.606000,122.882000
2021-12-31,4.589000,0.795000,1.440000,1.073000,1.452000,3.643000,122.989000
2022-01-04,4.571000,0.809000,1.449000,1.081000,1.420000,3.620000,122.928000
2022-01-05,4.524000,0.812000,1.443000,1.059000,1.384000,3.635000,122.793000
2022-01-06,4.468000,0.818000,1.409000,1.030000,1.375000,3.614000,122.724000
